first_name_clean,gender,count
lélie,2,1
lélio,1,65
lélya,2,2
lélyo,1,1
lémuel,1,1
lémy,1,1
léna,1,1
léna,2,2877
léna-lou,2,1
léna-marie,2,1
léna-rose,2,1
lénael,1,1
lénaelle,2,1
lénah,2,3
lénaya,2,5
lénaé,2,1
lénaël,1,7
lénaël,2,1
lénaëlle,2,17
lénaïc,1,2
lénaïc,2,1
lénaïck,1,5
lénaïck,2,1
lénaïg,2,15
lénaïk,1,1
lénaïk,2,1
lénaïs,2,18
léni,1,80
léni,2,1
lénie,2,3
lénna,2,2
lénny,1,1
léno,1,8
lénora,2,2
lénore,2,1
lény,1,278
lénys,1,1
léo,1,3744
léo,2,3
léo-paul,1,183
léo-pol,1,2
léocadie,2,2
léoh,1,1
léoline,2,1
léolio,1,1
léon,1,5775
léon,2,9
léon-paul,1,1
léona,2,126
léonard,1,483
léonardo,1,7
léonce,1,24
léonce,2,1
léone,1,5
léone,2,2160
léonel,1,2
léoni,1,1
léoni,2,1
léonia,2,1
léonid,1,2
léonidas,1,1
léonie,1,1
léonie,2,4708
léonille,2,1
léonin,1,1
léonine,2,1
léonis,1,8
léonn,1,1
léonna,2,1
léonne,2,1
léonnie,2,2
léonny,2,1
léonor,1,1
léonor,2,25
léonora,2,2
léonore,2,188
léontin,1,1
léontine,2,2157
léony,1,1
léony,2,15
léonys,1,1
léopaul,1,7
léopol,1,1
léopold,1,378
léopoldine,2,50
léora,2,1
léria,2,1
lésia,2,19
léticia,2,3
létitia,2,1
létizia,2,1
lévan,1,1
lévana,2,11
lévanah,2,2
lévanna,2,1
lévi,1,43
lévin,1,1
lévon,1,4
lévy,1,23
lévyn,1,1
léwen,1,1
léwis,1,3
léxa,2,1
léxie,2,1
léxy,2,2
léya,2,22
léyah,2,2
léyan,1,2
léyana,2,3
léyanah,2,1
léyann,1,1
léyanna,2,2
léyna,2,9
léyo,1,1
lézia,2,1
lézio,1,1
léïa,2,16
léïla,2,1
léïna,2,1
léïs,1,1
lëana,2,1
lëlio,1,2
lëna,2,1
lëo,1,1
lëya,2,4
lëyna,2,1
lîna,2,2
lïa,2,16
lïah,2,1
lïam,1,10
lïana,2,2
lïna,2,1
lïya,2,1
lïyah,2,1
lùca,1,1
lùcas,1,1
lùcia,2,3
lùis,1,1
lùka,1,1
lùkas,1,1
lùna,2,19
lûna,2,2
lüka,1,1
lükas,1,1
lüna,2,5
m,1,11
m,2,1
m'balia,2,2
m'balou,2,1
m'barek,1,1
m'bark,1,1
m'barka,2,2
m'baye,1,1
m'bemba,1,1
m'hamed,1,11
m'hammed,1,1
m'hand,1,1
m'mah,2,2
m'mahawa,2,5
m'paly,1,1
m'rick,1,13
ma,2,1
maadi,1,1
maalik,1,1
maamar,1,4
maarten,1,1
maati,1,1
maayan,2,2
maayana,2,1
maayane,2,12
maaz,1,1
mabel,2,1
mabelle,2,1
mabintou,2,2
mabinty,2,3
mabrouck,1,1
mabrouk,1,9
mabrouka,2,10
mac,1,2
macaire,1,17
macaire,2,6
macarena,2,1
maceo,1,146
macha,2,19
maciej,1,1
macinissa,1,1
macire,1,13
macire,2,1
maciré,1,4
maciré,2,1
mack,1,1
mackenson,1,3
mackenzie,1,1
mackenzie,2,8
mackenzy,1,1
mackenzy,2,3
macky,1,1
mactar,1,1
macy,2,1
macéo,1,44
mada,2,1
madala,1,1
madalen,2,1
madalena,2,2
madalin,1,1
madalina,2,2
madane,1,1
madani,1,44
madany,1,1
madassa,1,1
maddalen,2,2
maddalena,2,6
madden,1,1
maddi,2,19
maddie,2,179
maddison,2,1
maddly,2,19
maddox,1,1
maddy,1,1
maddy,2,394
maddyson,2,1
madec,1,1
madeg,1,1
madelaine,2,48
madeleine,1,4
madeleine,2,6548
madeleine-sophie,2,1
madelena,2,1
madelie,2,2
madeline,2,413
madelon,2,1
madely,2,22
madelyn,2,1
madelyne,2,1
maden,1,25
madenn,1,1
madenn,2,16
madge,2,1
madgid,1,1
madhi,1,1
madhy,1,3
madi,1,30
madi,2,1
madia,2,1
madian,1,1
madiana,2,3
madiane,1,4
madiba,1,5
madie,2,11
madigan,1,1
madigan,2,1
madigane,2,1
madigata,1,1
madih,1,3
madiha,2,1
madihawa,1,1
madil,1,1
madilyn,2,2
madimaro,1,1
madin,1,1
madina,2,76
madinah,2,1
madine,1,2
madine,2,1
madinina,2,1
madior,1,1
madiou,1,1
madioula,2,1
madis,1,1
madison,1,2
madison,2,640
madisone,2,2
madisonne,2,1
madisson,2,58
madissone,2,1
madji,1,2
madjid,1,152
madjide,1,2
madjiguene,2,1
madjigui,2,1
madjouba,2,1
madjoula,2,1
madleen,2,3
madlie,2,1
madline,2,2
madly,2,31
madlyn,2,1
madlyne,2,1
mado,2,16
madoline,2,1
madona,2,1
madonna,2,2
madou,1,2
madoussou,2,4
madrick,1,1
mads,1,1
mady,1,129
mady,2,40
madyan,1,2
madyana,2,1
madyane,1,1
madyline,2,1
madyna,2,1
madyson,2,66
madysone,2,1
madysonn,2,1
madysson,2,3
madyssone,2,1
mae,1,240
mae,2,370
mae-lee,2,1
mae-li,2,1
mae-lou,2,1
mae-lynn,2,1
mae-lys,2,1
maedine,1,1
maee,2,1
maeko,2,1
mael,1,2161
mael,2,12
maela,2,193
maelan,1,71
maelan,2,1
maelane,2,35
maelann,1,5
maelann,2,16
maelanne,2,2
maeldan,1,1
maele,2,18
maelee,2,1
maeleen,2,2
maelenn,2,39
maelhys,2,1
maeli,2,23
maelia,2,126
maelian,1,1
maelic,1,1
maelice,2,3
maelick,1,1
maelie,2,381
maelig,1,21
maelig,2,8
maelik,1,1
maelina,2,1
maeline,2,398
maelio,1,1
maelis,2,201
maelise,2,6
maeliss,2,111
maelisse,2,22
maeliz,2,1
maell,2,1
maella,2,65
maellane,2,1
maelle,2,1904
maelli,2,1
maellia,2,2
maellie,2,9
maelline,2,2
maellis,2,2
maelly,2,86
maellya,2,1
maellyne,2,1
maellys,2,141
maellyss,2,1
maellysse,2,1
maelo,1,1
maelou,2,3
maelwenn,2,12
maely,2,311
maelya,2,74
maelyah,2,1
maelyce,2,1
maelye,2,2
maelyn,2,3
maelyna,2,1
maelyne,2,217
maelynn,2,5
maelys,2,1570
maelyse,2,18
maelyss,2,111
maelysse,2,41
maemi,2,1
maena,2,125
maera,2,6
maeron,1,3
maes,1,2
maesha,2,1
maessa,2,2
maessane,2,2
maeva,2,2714
maevan,1,1
maevane,2,1
maeve,2,11
maeven,1,1
maevy,2,1
maewa,2,1
maewen,2,4
maewenn,2,55
mafalda,2,20
mafanta,2,1
maferima,2,1
mafoud,1,1
mafoudia,2,1
magali,2,3200
magalie,2,2183
magaly,2,242
magamed,1,1
magatte,1,1
magatte,2,1
magda,2,31
magdala,2,4
magdaleina,2,1
magdaleine,2,1
magdalena,2,153
magdalene,2,3
magdalina,2,1
magdaléna,2,3
magdelaine,2,16
magdeleine,2,826
magdelena,2,1
magdeline,2,1
magdi,1,1
magdy,1,1
maged,1,1
magella,2,1
magellan,1,1
maggie,2,12
magguy,2,26
maggy,2,198
maghnia,2,3
magid,1,14
magida,2,1
magide,1,1
magloire,1,50
magloire,2,10
magnolia,2,2
magnus,1,3
magomed,1,1
magou,2,9
maguelone,2,41
maguelonne,2,19
maguette,1,1
maguette,2,3
magui,2,1
maguie,2,1
maguy,2,231
magy,2,1
mah,2,2
maha,2,42
mahad,1,1
mahadi,1,1
mahady,1,1
mahalia,2,5
mahalya,2,2
maham,2,1
mahamad,1,1
mahamadou,1,310
mahamane,1,1
mahamat,1,2
mahame,1,1
mahamed,1,5
mahamet,1,5
mahammed,1,1
mahamodou,1,1
mahamoud,1,6
mahamoudou,1,2
mahana,2,1
mahassine,2,1
mahaud,2,1
mahault,2,83
mahaut,1,1
mahaut,2,184
mahawa,2,16
mahbouba,2,1
mahdi,1,275
mahdia,2,1
mahdiya,2,1
mahdjouba,2,1
mahdy,1,28
mahe,1,112
mahe,2,3
mahea,2,1
maheddine,1,1
mahedine,1,20
mahee,2,13
maheen,2,1
mahefa,1,1
maheidine,1,2
mahel,1,25
mahel,2,1
mahelia,2,1
mahelie,2,1
mahelle,2,1
mahely,2,1
mahelya,2,1
mahelys,2,1
mahena,2,1
mahendra,1,3
maher,1,171
mahera,2,16
mahery,1,4
mahesh,1,2
maheva,2,10
mahey,1,1
mahfoud,1,4
mahi,1,1
mahi,2,1
mahia,2,1
mahiddine,1,1
mahidine,1,6
mahieddine,1,9
mahiedine,1,9
mahil,1,1
mahila,2,1
mahily,2,1
mahin,1,1
mahina,2,41
mahine,2,1
mahir,1,30
mahira,2,29
mahissa,2,1
mahjoub,1,2
mahjouba,2,1
mahlia,2,1
mahlo,1,1
mahlon,1,1
mahlone,1,1
mahmad,1,3
mahmadou,1,2
mahmed,1,1
mahmoud,1,124
mahmoudou,1,1
mahmud,1,1
mahmut,1,3
mahnoor,2,4
maho,1,90
maho,2,1
mahon,1,1
mahona,2,1
mahone,1,1
mahony,1,1
mahora,2,1
mahoua,2,1
mahran,1,1
mahrane,1,1
mahrez,1,2
mahsa,2,1
mahsum,1,1
mahsun,1,1
mahya,2,1
mahydine,1,1
mahyl,1,1
mahyna,2,2
mahyra,2,3
mahyssa,2,1
mahé,1,1085
mahé,2,114
mahédine,1,1
mahée,2,25
mahélia,2,1
mahélya,2,1
mahéna,2,1
mahéra,2,1
mahéry,1,2
mahéva,2,1
mahë,1,7
mahë,2,1
mahël,1,4
mahïna,2,1
mai,1,1
mai,2,45
mai-anh,2,1
mai-lan,2,4
mai-lee,2,1
mai-li,2,1
mai-line,2,1
mai-linh,2,3
mai-ly,2,2
mai-lys,2,1
maia,2,507
maialen,2,42
maiana,2,42
maiane,2,1
maiann,2,8
maica,2,1
maicha,2,1
maick,1,1
maickel,1,1
maicky,1,1
maid,1,1
maida,2,2
maide,2,1
maider,2,40
maidi,1,1
maidi,2,1
maidie,2,1
maidine,1,5
maidy,1,1
maidy,2,2
maie,2,1
maiena,2,3
maieul,1,2
maigane,2,1
maija,2,1
maik,1,1
maika,2,64
maike,1,2
maikel,1,1
maiki,1,1
maiko,1,1
maiko,2,1
maiky,1,1
maila,2,2
mailan,1,1
mailane,2,1
maile,2,1
mailee,2,1
maileen,2,1
mailen,2,6
mailey,1,2
mailey,2,2
maili,2,6
mailice,2,1
mailie,2,13
mailine,2,1
mailis,2,31
mailise,2,1
mailiss,2,1
mailisse,2,1
maillie,2,1
mailly,2,4
maillys,2,1
mailo,1,2
mailou,2,1
maily,2,145
mailya,2,1
mailyce,2,1
mailye,2,1
mailyn,2,1
mailyna,2,1
mailyne,2,3
mailynn,2,1
mailys,2,1097
mailyse,2,1
mailyss,2,4
mailysse,2,1
maima,2,1
maimiti,2,1
maimouna,2,259
maimuna,2,1
maina,2,177
maira,2,16
mairam,2,2
mairame,2,1
maire,2,1
mairon,1,2
mairone,1,1
maisa,2,1
maisara,2,1
maisha,2,1
maisie,2,1
maissa,1,1
maissa,2,554
maissaa,2,1
maissae,2,5
maissam,2,7
maissame,2,1
maissan,2,1
maissane,1,1
maissane,2,199
maissara,2,1
maissem,2,1
maissen,2,1
maissene,2,1
maissoun,2,1
maissoune,2,1
maisy,2,1
maita,2,2
maitane,2,10
maite,2,621
maitee,2,1
maitena,2,63
maithe,2,3
maité,2,2
maiva,2,1
maiway,2,2
maiween,2,1
maiwen,1,1
maiwen,2,99
maiwene,2,1
maiwenn,1,1
maiwenn,2,480
maiwenne,2,1
maixent,1,3
maiya,2,2
maiza,2,2
maja,2,8
majandra,2,1
majd,1,24
majda,2,65
majdeline,2,2
majdi,1,12
majdoline,2,1
majdouline,2,6
majed,1,1
majid,1,97
majida,2,1
majide,1,1
majoric,1,1
majorie,2,1
majoub,1,1
majouba,2,1
maka,1,2
maka,2,1
makan,1,122
makar,1,1
makbule,2,1
makeda,2,3
makenson,1,2
makenzie,2,1
makenzy,2,1
makha,1,1
makhan,1,1
makhlouf,1,1
makhtar,1,1
maki,1,1
makia,2,1
makin,1,1
makine,1,4
makine,2,1
makka,2,1
makkah,2,1
maklouf,1,3
makoto,1,1
makoura,2,1
makram,1,7
makrem,1,1
maksen,1,25
maksim,1,27
maksym,1,1
maksymilian,1,6
maky,1,1
makéda,2,1
mala,2,1
malaak,2,1
malado,2,1
malaika,2,11
malak,1,1
malak,2,470
malake,2,2
malal,1,1
malala,2,1
malamine,1,9
malan,1,1
malang,1,1
malaurie,2,85
malaury,1,2
malaury,2,154
malaya,2,1
malayka,2,1
malaïka,2,41
malcie,2,2
malcolm,1,122
malcom,1,115
malcome,1,1
malcy,2,1
male,1,1
malea,2,1
maleaume,1,2
malec,1,1
maleck,1,1
malee,2,1
maleek,1,1
malek,1,281
malek,2,104
maleka,2,1
maleke,2,1
malena,2,50
malene,2,1
maleya,2,1
malfada,2,1
malha,2,4
malhaury,2,1
malhia,2,1
malho,1,1
malhon,1,1
malhone,1,1
malhonn,1,1
malhory,2,1
malhya,2,1
mali,1,1
mali,2,3
malia,2,433
maliah,2,3
maliana,2,1
malic,1,1
malica,2,6
malice,2,1
malicia,2,63
malick,1,191
malicka,2,1
malicya,2,1
malie,2,1
maliha,2,8
malik,1,1444
malika,2,2080
malike,1,1
maliki,1,4
malila,2,1
malina,2,1
malinda,2,1
malini,2,1
malinka,2,1
malisa,2,1
malissa,2,1
malissia,2,2
maliya,2,8
maliyah,2,3
maliza,2,13
malka,2,3
malkiel,1,2
malko,1,1
malkom,1,1
mallak,2,1
mallaurie,2,11
mallaury,1,3
mallaury,2,411
malle,1,2
mallia,2,1
mallika,2,1
mallone,1,1
mallorie,2,23
mallory,1,18
mallory,2,150
mally,2,1
mallya,2,1
mallé,1,2
malo,1,1556
malo,2,1
maloa,2,1
maloan,1,1
maloe,1,1
maloe,2,11
maloh,1,1
malohé,2,1
malon,1,7
malone,1,970
malone,2,4
malonn,1,153
malonne,1,2
malonne,2,1
malony,1,1
malorie,2,183
malorine,2,1
malory,1,4
malory,2,88
malou,1,1
malou,2,111
malouna,2,1
malow,1,1
malown,1,1
maloya,2,1
maloé,1,13
maloé,2,53
maloée,2,1
maloë,1,3
maloë,2,7
maloïs,1,1
malte,1,1
malu,2,1
malvin,1,5
malvina,2,340
malvine,1,1
malvine,2,1
malvyn,1,2
malvyna,2,1
malween,1,2
malwen,1,1
malwena,2,1
malwenn,1,1
malwenn,2,2
malwina,2,1
maly,1,1
maly,2,1
malya,2,248
malyah,2,6
malyana,2,3
malycia,2,3
malyck,1,1
malyk,1,1
malyka,2,1
malyna,2,1
malysia,2,1
malyssa,2,1
malyssia,2,1
malèk,2,1
malèna,2,1
malé,1,1
maléna,2,3
maléo,1,1
malïa,2,4
malône,1,1
mama,1,1
mama,2,68
mamadama,2,1
mamadi,1,29
mamadou,1,605
mamadou-alpha,1,1
mamadou-lamine,1,1
mamadou-saliou,1,1
mamadouba,1,1
mamady,1,51
mamah,2,1
maman,2,1
mamar,1,7
mamassa,2,1
mamaye,1,1
mamba,1,1
mamba,2,4
mamby,1,2
mame,1,1
mame,2,47
mame-diarra,2,9
mame-fatou,2,1
mamedi,1,1
mamedy,1,1
mamert,1,17
mamert,2,11
mami,2,1
mamia,2,1
mamma,2,1
mammadou,1,1
mammar,1,1
mamode,1,33
mamou,2,82
mamoud,1,1
mamoudou,1,100
mamoun,1,2
mamouna,2,1
mamoune,1,1
mamour,1,1
mamoutou,1,1
mamy,1,1
mamy,2,1
man,1,1
man,2,1
mana,1,1
mana,2,2
manae,2,1
manael,1,2
manael,2,1
manaelle,2,2
manaf,1,1
manahau,1,1
manahel,2,1
manahil,2,1
manaig,2,1
manal,2,182
manale,2,4
manali,2,1
manalle,2,1
manana,2,1
manao,1,6
manar,1,1
manar,2,65
manare,2,1
manassa,2,6
manasse,1,4
manassé,1,3
manatea,1,1
manau,1,1
manava,2,1
manavai,2,1
manavaï,2,1
manaé,2,1
manaë,2,1
manaël,1,5
manaëlle,2,2
manda,1,1
manda,2,7
mandana,2,1
mandarine,2,1
manddy,2,1
mande,1,2
mandela,1,1
mandi,2,1
mandie,2,1
mandine,2,1
mandiou,1,1
mandjou,1,1
mandoline,2,1
mandresy,1,1
mandson,1,1
mandy,1,1
mandy,2,644
mane,1,1
mane,2,1
manea,1,1
manea,2,2
manec,1,2
manec'h,1,1
manech,1,26
maneck,1,2
manef,1,1
manek,1,2
manel,1,7
manel,2,1020
manele,2,10
manell,2,1
manella,2,1
manelle,2,275
maneo,1,1
manes,1,1
manessa,2,12
maneva,2,1
manex,1,1
manfred,1,26
manh,1,1
manha,2,3
manhattan,1,1
manhattan,2,1
mani,1,47
mani,2,1
mania,2,1
maniame,1,1
manika,2,2
manil,1,31
manila,2,2
manille,1,1
manille,2,1
manina,2,1
manis,1,1
manisa,2,1
manisha,2,1
manissa,2,16
manivone,2,1
manna,2,1
mannaig,2,2
mannaïg,2,1
mannel,2,2
mannon,2,1
mannuella,2,2
manny,1,8
mano,1,41
manoa,1,264
manoa,2,24
manoach,1,1
manoah,1,72
manoah,2,2
manoe,1,28
manoe,2,2
manoel,1,10
manoela,2,1
manoella,2,1
manoelle,2,1
manoha,1,4
manoha,2,1
manohé,1,1
manola,2,5
manoli,2,2
manolia,2,1
manolie,2,1
manolin,1,1
manoline,2,2
manolis,1,1
manolita,2,7
manolito,1,1
manolo,1,60
manoly,2,1
manolya,2,2
manon,1,1
manon,2,3657
manora,2,1
manou,1,1
manou,2,1
manoubi,1,1
manoubia,2,2
manouchka,2,8
manouk,1,1
manoé,1,281
manoé,2,2
manoë,1,42
manoë,2,1
manoël,1,1
mansa,1,1
mansata,2,1
mansita,2,1
manson,1,1
mansor,1,1
mansour,1,68
mansoura,2,1
mansouria,2,1
manssour,1,1
mansur,1,1
mansuy,1,1
manthia,2,1
manthita,2,3
mantia,2,1
manu,1,14
manua,1,1
manuarii,1,1
manuel,1,3434
manuela,2,1041
manuele,1,1
manuele,2,6
manuelita,2,1
manuella,2,835
manuelle,2,98
manuelo,1,1
manureva,2,1
manutea,1,1
manuéla,2,2
many,1,22
many,2,1
manya,2,1
manyl,1,2
manyssa,2,1
manzo,1,1
manzon,1,2
manèl,2,1
manèle,2,2
mané,1,1
mané,2,7
manéa,2,1
manéo,1,1
manël,2,31
manëlle,2,1
mao,1,97
mao,2,1
maodan,1,1
maodez,1,1
maodo,1,1
maogan,1,1
maoh,1,1
maolan,1,1
maoline,2,1
maona,2,1
maoni,1,1
maoni,2,1
maonie,2,1
maony,1,1
maor,1,2
maora,2,1
maori,1,1
maori,2,1
maorie,2,1
maoris,1,1
maoro,1,1
maory,1,1
maoude,2,1
maoudé,2,1
maoulida,1,14
mara,1,6
mara,2,46
marah,2,1
maral,2,1
maram,2,136
marame,2,10
maranatha,2,1
marat,1,1
maravilha,2,1
maravillas,2,1
marc,1,9041
marc,2,31
marc'andria,1,18
marc'anto,1,3
marc-adrien,1,1
marc-alain,1,1
marc-alban,1,1
marc-albert,1,1
marc-alexandre,1,9
marc-alexis,1,1
marc-andria,1,3
marc-andré,1,49
marc-ange,1,8
marc-angel,1,1
marc-anthony,1,5
marc-antoine,1,634
marc-antony,1,1
marc-arthur,1,1
marc-aurel,1,1
marc-aurele,1,3
marc-aurèle,1,4
marc-aurélien,1,1
marc-claude,1,1
marc-daniel,1,1
marc-david,1,1
marc-edouard,1,1
marc-elie,1,2
marc-emmanuel,1,8
marc-eric,1,1
marc-etienne,1,1
marc-françois,1,1
marc-henri,1,8
marc-henry,1,1
marc-jean,1,1
marc-laurent,1,1
marc-louis,1,1
marc-marie,1,1
marc-michel,1,3
marc-olivier,1,48
marc-paul,1,1
marc-philippe,1,1
marc-pierre,1,1
marceau,1,2475
marcel,1,7167
marcel,2,1
marcela,2,1
marcele,2,1
marcelin,1,375
marcelina,2,3
marceline,2,939
marcelino,1,9
marcella,2,55
marcelle,1,1
marcelle,2,5506
marcellia,2,1
marcellin,1,270
marcellina,2,2
marcelline,2,1060
marcellino,1,3
marcello,1,31
marcellu,1,5
marcellus,1,11
marcelly,1,2
marcelo,1,13
marcely,1,7
marcelyne,2,1
marcia,2,3
marcial,1,1
marciana,2,2
marciano,1,9
marcie,2,1
marcien,1,7
marcienne,2,5
marcin,1,1
marcio,1,1
marck,1,4
marco,1,1035
marco-antonio,1,1
marco-paulo,1,1
marcos,1,25
marcu,1,6
marcu-andria,1,4
marcu-maria,1,6
marcuccia,2,1
marcus,1,537
marcy,2,3
mardaye,2,12
marde,1,15
mardemoutou,1,8
mardiros,1,1
mardjane,2,1
mardoche,1,1
mardochee,1,2
mardoché,1,1
mardochée,1,1
marec,1,1
mareck,1,1
mareen,2,1
marek,1,13
marella,2,1
mareme,2,2
mareva,2,115
marga,2,7
margalith,2,1
margaret,2,310
margareta,2,1
margarete,2,1
margareth,2,47
margarethe,2,3
margarett,2,1
margarette,2,5
margarida,2,11
margarita,2,24
margau,2,2
margaud,2,3
margault,2,8
margaut,2,1
margaux,2,3139
marge,2,1
margerie,2,4
margery,2,1
margherita,2,1
margie,2,1
margit,2,1
margo,2,158
margod,2,1
margot,2,3101
margotte,2,3
marguarita,2,1
marguerita,2,2
marguerite,1,10
marguerite,2,5995
marguerite-marie,2,38
margueritte,2,25
mari,1,2
mari,2,9
mari-sol,2,1
mari-wenn,2,2
maria,1,1
maria,2,7139
maria-adelaide,2,1
maria-alexandra,2,1
maria-alice,2,1
maria-amparo,2,1
maria-amélia,2,1
maria-angela,2,1
maria-angeles,2,1
maria-angelina,2,1
maria-anna,2,1
maria-antonia,2,1
maria-antonietta,2,1
maria-augusta,2,1
maria-candida,2,1
maria-carmen,2,15
maria-celeste,2,1
maria-christina,2,12
maria-christine,2,2
maria-clara,2,1
maria-conception,2,1
maria-concetta,2,1
maria-cristina,2,6
maria-cruz,2,2
maria-de,2,2
maria-del,2,3
maria-dolores,2,28
maria-dolorès,2,1
maria-elena,2,5
maria-elisabeth,2,1
maria-emilia,2,2
maria-fatima,2,10
maria-fernanda,2,1
maria-francesca,2,2
maria-francisca,2,1
maria-gloria,2,1
maria-gorete,2,1
maria-gracia,2,1
maria-grazia,2,1
maria-helena,2,6
maria-hélène,2,1
maria-héléna,2,1
maria-inès,2,1
maria-isabel,2,16
maria-isabelle,2,2
maria-jesus,2,7
maria-joao,2,1
maria-josee,2,1
maria-josefa,2,3
maria-josé,2,30
maria-julia,2,1
maria-laura,2,1
maria-lina,2,1
maria-louisa,2,2
maria-louise,2,1
maria-lourdes,2,1
maria-lucia,2,1
maria-luisa,2,12
maria-luz,2,1
maria-madalena,2,1
maria-madeleine,2,1
maria-magdalena,2,1
maria-manuela,2,3
maria-manuella,2,1
maria-mercedes,2,1
maria-nieves,2,1
maria-paula,2,1
maria-paz,2,1
maria-pia,2,3
maria-pilar,2,5
maria-rita,2,2
maria-rosa,2,8
maria-rosario,2,1
maria-sol,2,1
maria-soledad,2,1
maria-stella,2,10
maria-séréna,2,1
maria-teresa,2,11
maria-theresa,2,5
maria-thérèse,2,1
maria-victoria,2,1
mariah,2,6
marialine,2,1
marialys,2,1
mariam,2,836
mariama,2,345
mariame,2,313
mariami,2,1
mariamou,2,7
marian,1,139
marian,2,1
mariana,2,174
mariane,2,117
mariange,2,1
mariangela,2,1
marianick,2,16
marianik,2,2
marianna,2,48
marianne,2,4035
mariannic,2,1
mariannick,2,145
mariannik,2,1
marianno,1,1
mariano,1,70
mariata,2,6
mariatou,2,6
mariaye,2,21
maribel,2,15
maribelle,2,2
maric,1,1
marica,2,1
maricia,2,1
marick,1,1
marick,2,1
maricka,2,1
maricke,2,1
maridza,2,7
marie,1,1947
marie,2,11485
marie-adelaide,2,1
marie-adeline,2,3
marie-adrienne,2,1
marie-adèle,2,1
marie-adélaïde,2,1
marie-agathe,2,2
marie-agnès,2,884
marie-aimée,2,40
marie-albane,2,1
marie-alberte,2,3
marie-albertine,2,1
marie-aleth,2,9
marie-alex,2,1
marie-alexandra,2,2
marie-alexandre,2,1
marie-alexandrine,2,1
marie-alexia,2,2
marie-alice,2,80
marie-alicia,2,2
marie-aliette,2,2
marie-aline,2,58
marie-alix,2,42
marie-alizée,2,1
marie-alphonsine,2,1
marie-amandine,2,3
marie-ambre,2,1
marie-amélie,2,239
marie-anaelle,2,1
marie-anaïs,2,10
marie-andré,1,2
marie-andré,2,1
marie-andréa,2,1
marie-andrée,2,420
marie-ange,1,3
marie-ange,2,1988
marie-angela,2,1
marie-angelina,2,1
marie-angeline,2,1
marie-angelique,2,5
marie-angèle,2,79
marie-angélique,2,1
marie-anick,2,24
marie-anise,2,10
marie-anita,2,1
marie-anna,2,11
marie-annabelle,2,1
marie-anne,2,1385
marie-annette,2,6
marie-annic,2,1
marie-annick,2,642
marie-annie,2,33
marie-annik,2,1
marie-anny,2,1
marie-antoine,1,1
marie-antoine,2,1
marie-antoinette,2,806
marie-antonia,2,1
marie-apolline,2,1
marie-arlette,2,1
marie-armande,2,1
marie-armelle,2,19
marie-astrid,2,106
marie-astride,2,1
marie-aude,2,167
marie-audrey,2,3
marie-augusta,2,1
marie-augustine,2,4
marie-aure,2,1
marie-aurore,2,3
marie-aurélie,2,7
marie-axelle,2,1
marie-baptiste,2,1
marie-baptistine,2,1
marie-barbara,2,1
marie-beatrix,2,1
marie-bel,2,1
marie-belle,2,1
marie-benedicte,2,23
marie-benoite,2,1
marie-berangere,2,1
marie-berengere,2,1
marie-bernadette,2,201
marie-bernard,1,3
marie-bernard,2,11
marie-berthe,2,6
marie-bertille,2,1
marie-betty,2,1
marie-blanche,2,42
marie-blandine,2,1
marie-brigitte,2,57
marie-béatrice,2,51
marie-bénédicte,2,1
marie-bérénice,2,1
marie-camille,2,18
marie-capucine,2,1
marie-carine,2,1
marie-carla,2,1
marie-carmen,2,68
marie-carole,2,4
marie-caroline,2,184
marie-catherine,2,335
marie-cathy,2,3
marie-celeste,2,1
marie-celestine,2,1
marie-celiane,2,1
marie-cerise,2,1
marie-chantal,2,557
marie-chantale,2,12
marie-charles,2,1
marie-charline,2,1
marie-charlotte,2,524
marie-charlène,2,1
marie-chloé,2,3
marie-christel,2,3
marie-christelle,2,18
marie-christiane,2,28
marie-christina,2,1
marie-christine,2,2812
marie-christophe,2,1
marie-christèle,2,1
marie-chrystelle,2,1
marie-cindy,2,6
marie-claire,2,2854
marie-clara,2,2
marie-clarisse,2,2
marie-claude,1,2
marie-claude,2,2935
marie-claudette,2,10
marie-claudia,2,1
marie-claudie,2,3
marie-claudine,2,22
marie-clothilde,2,1
marie-clotilde,2,4
marie-clémence,2,3
marie-clémentine,2,1
marie-colette,2,31
marie-coline,2,1
marie-colombe,2,1
marie-conception,2,1
marie-constance,2,1
marie-coralie,2,1
marie-corine,2,3
marie-corinne,2,5
marie-cynthia,2,3
marie-cécile,2,604
marie-cécilia,2,1
marie-célia,2,1
marie-céline,2,138
marie-daisy,2,13
marie-daniele,2,25
marie-daniella,2,1
marie-danielle,2,37
marie-danièle,2,1
marie-dany,2,4
marie-delphine,2,2
marie-denise,2,36
marie-desiree,2,1
marie-diane,2,1
marie-dolores,2,4
marie-dolorès,2,1
marie-dominique,2,602
marie-domitille,2,1
marie-dorothee,2,2
marie-edith,2,46
marie-edmee,2,1
marie-edouard,2,6
marie-edwige,2,2
marie-eglantine,2,1
marie-elena,2,1
marie-eleonore,2,1
marie-eliane,2,4
marie-eliette,2,1
marie-eline,2,1
marie-elisa,2,1
marie-elisabeth,2,185
marie-elise,2,31
marie-elizabeth,2,2
marie-ella,2,1
marie-elodie,2,23
marie-eloise,2,1
marie-elsa,2,1
marie-elvire,2,1
marie-elyse,2,1
marie-emeline,2,1
marie-emilie,2,32
marie-emilienne,2,2
marie-emma,2,1
marie-emmanuel,2,1
marie-emmanuella,2,1
marie-emmanuelle,2,47
marie-ena,2,1
